,5,10,15,20,25,30,35,40,45,50,55,60,65,70
0.076,0.001500828,0.111374619,0.183985597,0.216177344,0.233798993,0.244839044,0.252390247,0.257876814,0.262041244,0.265310795,0.267944741,0.270112872,0.271927545,0.27346801
0.077,0.001401987,0.109157335,0.181446877,0.213491671,0.231032373,0.242022568,0.249540537,0.255003578,0.259150685,0.262406964,0.265030483,0.267190214,0.268997968,0.270532692
0.078,0.001310827,0.106988963,0.178959445,0.210857079,0.228316201,0.239255868,0.246739976,0.252178945,0.256308252,0.259550832,0.26216355,0.264314562,0.266115106,0.267643841
0.079,0.001226671,0.104868102,0.176522147,0.208272565,0.225649619,0.236538198,0.243987917,0.24940233,0.253513414,0.256741926,0.259343521,0.261485523,0.263278609,0.264801122
0.08,0.001148912,0.102793383,0.174133841,0.205737142,0.223031753,0.233868783,0.241283661,0.246673111,0.250765605,0.253979733,0.256569916,0.258702653,0.26048805,0.262004145
0.081,0.001076998,0.10076348,0.171793408,0.203249825,0.220461722,0.231246831,0.238626487,0.243990624,0.248064218,0.251263674,0.253842199,0.255965451,0.257742966,0.259252467
0.082,0.001010431,0.098777095,0.169499745,0.200809635,0.21793864,0.228671533,0.236015655,0.241354184,0.245408606,0.248593156,0.251159803,0.25327338,0.25504284,0.256545596
0.083,0.000948758,0.096832978,0.167251765,0.198415598,0.21546162,0.226142069,0.233450403,0.238763081,0.242798105,0.245967534,0.248522128,0.250625858,0.252387111,0.253882989
0.084,0.00089157,0.094929909,0.165048402,0.196066758,0.213029781,0.22365762,0.230929965,0.236216584,0.24023202,0.243386158,0.245928534,0.248022279,0.249775199,0.251264081
0.085,0.000838494,0.093066712,0.162888607,0.193762168,0.210642238,0.22121736,0.228453554,0.233713958,0.237709645,0.240848351,0.24337837,0.24546201,0.247206489,0.248688268
0.086,0.000789193,0.09124224,0.16077135,0.191500894,0.208298127,0.218820468,0.226020395,0.231254452,0.235230262,0.238353407,0.240870965,0.242944395,0.244680333,0.246154941
0.087,0.000743358,0.089455391,0.158695621,0.189282018,0.205996581,0.216466123,0.223629704,0.228837314,0.232793147,0.235900638,0.238405636,0.240468771,0.242196098,0.243663448
0.088,0.000700712,0.0877051,0.156660422,0.187104635,0.203736749,0.214153512,0.221280699,0.226461791,0.230397567,0.233489323,0.23598169,0.238034458,0.239753104,0.241213148
0.089,0.000660999,0.085990332,0.154664777,0.184967858,0.201517791,0.21188183,0.218972605,0.224127134,0.228042788,0.23111875,0.23359843,0.23564077,0.237350687,0.238803373
0.09,0.000623988,0.084310096,0.15270773,0.182870807,0.19933888,0.209650283,0.21670465,0.221832589,0.22572809,0.228788209,0.231255148,0.233287029,0.234988166,0.236433452
0.091,0.000589467,0.082663428,0.150788336,0.180812622,0.197199199,0.207458088,0.214476073,0.219577416,0.223452736,0.226496989,0.228951155,0.230972532,0.232664863,0.23410272
0.092,0.000557244,0.081049404,0.148905676,0.17879246,0.195097946,0.205304465,0.212286123,0.21736088,0.221216007,0.224244373,0.226685743,0.228696598,0.230380093,0.2318105
0.093,0.000527141,0.079467129,0.14705884,0.176809487,0.19303433,0.203188653,0.210134056,0.215182252,0.219017195,0.222029659,0.224458229,0.226458536,0.228133192,0.229556126
0.094,0.000499,0.077915739,0.14524694,0.174862885,0.191007575,0.201109904,0.208019135,0.213040814,0.216855584,0.219852159,0.222267915,0.224257671,0.225923468,0.22733892
0.095,0.00047267,0.076394403,0.143469109,0.172951848,0.189016917,0.199067474,0.205940643,0.210935861,0.214730483,0.217711173,0.22011412,0.222093325,0.22375026,0.22515823
0.096,0.000448018,0.074902315,0.141724491,0.171075587,0.187061607,0.197060639,0.203897869,0.208866688,0.212641201,0.215606028,0.217996181,0.219964837,0.221612908,0.223013393
0.097,0.000424919,0.073438698,0.140012256,0.169233325,0.185140903,0.195088686,0.201890113,0.206832612,0.210587058,0.213536056,0.215913423,0.217871536,0.219510763,0.220903756
0.098,0.000403261,0.072002803,0.138331587,0.167424293,0.183254081,0.193150908,0.199916687,0.204832955,0.208567393,0.211500586,0.213865196,0.215812792,0.217443167,0.218828683
0.099,0.00038294,0.070593902,0.136681689,0.165647741,0.181400425,0.191246614,0.197976915,0.202867055,0.206581541,0.209498978,0.211850852,0.213787944,0.215409494,0.216787541
0.1,0.000363858,0.069211292,0.135061784,0.163902932,0.17957923,0.189375123,0.196070131,0.200934253,0.204628857,0.207530584,0.20986976,0.21179637,0.213409109,0.214779704
0.101,0.000345929,0.067854294,0.133471118,0.162189138,0.177789809,0.187535771,0.194195682,0.19903391,0.202708711,0.205594779,0.207921298,0.209837449,0.211441397,0.212804561
0.102,0.000329073,0.066522247,0.131908947,0.160505643,0.176031477,0.185727895,0.192352926,0.197165388,0.200820471,0.203690936,0.206004838,0.207910575,0.209505758,0.210861495
0.103,0.000313213,0.065214514,0.13037456,0.158851753,0.174303567,0.18395085,0.190541229,0.195328068,0.198963526,0.20181846,0.20411979,0.206015137,0.207601583,0.208949929
0.104,0.000298282,0.063930474,0.128867254,0.157226775,0.172605421,0.182203996,0.188759966,0.193521334,0.197137267,0.199976741,0.20226555,0.20415055,0.205728293,0.207069268
0.105,0.000284216,0.062669531,0.127386351,0.155630036,0.170936387,0.18048671,0.187008528,0.19174459,0.195341105,0.198165188,0.200441538,0.202316236,0.203885306,0.205218936
0.106,0.000270957,0.0614311,0.125931192,0.154060875,0.16929583,0.178798369,0.18528631,0.189997239,0.193574452,0.196383231,0.198647177,0.200511617,0.202072059,0.203398369
0.107,0.000258451,0.06021462,0.124501139,0.152518643,0.167683125,0.177138371,0.183592718,0.188278697,0.19183673,0.194630297,0.196881906,0.198736134,0.200287981,0.201607009
