Oxygen,Radius,Myoglobin,Metabolism,Advantage
0.15,35,0.17,0.423365469,0.208468665
0.16,35,0.17,0.431994981,0.195541391
0.17,35,0.17,0.440369154,0.18404766
0.18,35,0.17,0.448506839,0.173766194
0.19,35,0.17,0.456423806,0.164512809
0.2,35,0.17,0.464133893,0.156137341
0.21,35,0.17,0.471649428,0.148519793
0.22,35,0.17,0.478981359,0.141563776
0.23,35,0.17,0.486139384,0.135189081
0.24,35,0.17,0.493132191,0.129326289
0.25,35,0.17,0.499967739,0.123914525
0.001,40,0.17,0.01533548,0.149737293
0.002,40,0.17,0.027187315,0.174635571
0.003,40,0.17,0.03724643,0.197247552
0.004,40,0.17,0.04625307,0.218113005
0.005,40,0.17,0.054581734,0.237626037
0.006,40,0.17,0.062441492,0.256075739
0.007,40,0.17,0.069957593,0.273673287
0.008,40,0.17,0.077209054,0.290570524
0.009,40,0.17,0.084247649,0.306873446
0.01,40,0.17,0.091108214,0.322652213
0.02,40,0.17,0.152735735,0.453707872
0.03,40,0.17,0.202562301,0.524668033
0.04,40,0.17,0.239418325,0.533883032
0.05,40,0.17,0.265366325,0.505047984
0.06,40,0.17,0.28434457,0.462583258
0.07,40,0.17,0.299303284,0.41927923
0.08,40,0.17,0.311910069,0.379776145
0.09,40,0.17,0.323061791,0.345116898
0.1,40,0.17,0.333254832,0.315092565
0.11,40,0.17,0.342776759,0.289167784
0.12,40,0.17,0.351801302,0.266761836
0.13,40,0.17,0.360436933,0.247321218
0.14,40,0.17,0.368753114,0.230352977
0.15,40,0.17,0.376795365,0.215444712
0.16,40,0.17,0.384594417,0.202263828
0.17,40,0.17,0.392172033,0.190541509
0.18,40,0.17,0.399544747,0.180055296
0.19,40,0.17,0.406726158,0.170618951
0.2,40,0.17,0.41372814,0.162078672
0.21,40,0.17,0.420561338,0.154310397
0.22,40,0.17,0.42723529,0.147214817
0.23,40,0.17,0.433758472,0.140710637
0.24,40,0.17,0.440138427,0.134728477
0.25,40,0.17,0.446381982,0.129207384
0.001,45,0.17,0.013653489,0.149102515
0.002,45,0.17,0.024201461,0.173910616
0.003,45,0.17,0.033151782,0.196440969
0.004,45,0.17,0.04116461,0.217230745
0.005,45,0.17,0.048573982,0.236672761
0.006,45,0.17,0.055566427,0.255055855
0.007,45,0.17,0.062253739,0.272591543
0.008,45,0.17,0.068706498,0.289432672
0.009,45,0.17,0.074970995,0.305686407
0.01,45,0.17,0.081078428,0.321424527
0.02,45,0.17,0.136055487,0.452871114
0.03,45,0.17,0.180814198,0.526007979
0.04,45,0.17,0.214230258,0.53805445
0.05,45,0.17,0.237894011,0.511164512
0.06,45,0.17,0.255214562,0.4695664
0.07,45,0.17,0.268846851,0.426474527
0.08,45,0.17,0.280317353,0.386871154
0.09,45,0.17,0.290452395,0.351981058
0.1,45,0.17,0.299710347,0.321676227
0.11,45,0.17,0.308357011,0.295457155
0.12,45,0.17,0.316553112,0.272763704
0.13,45,0.17,0.324399103,0.253055395
0.14,45,0.17,0.331959351,0.235844478
0.15,45,0.17,0.339275984,0.220717615
0.16,45,0.17,0.346377297,0.207339201
0.17,45,0.17,0.353283095,0.195438323
0.18,45,0.17,0.360008165,0.184791575
0.19,45,0.17,0.366564474,0.175211563
0.2,45,0.17,0.372962398,0.16654218
0.21,45,0.17,0.379211265,0.158656317
0.22,45,0.17,0.385319496,0.151452054
0.23,45,0.17,0.391294623,0.144846729
0.24,45,0.17,0.397143338,0.138770762
0.25,45,0.17,0.402871649,0.133163355
0.001,50,0.17,0.012303611,0.148564795
0.002,50,0.17,0.021805771,0.173295827
0.003,50,0.17,0.029867043,0.19575637
0.004,50,0.17,0.037083132,0.21648134
0.005,50,0.17,0.043755497,0.235862472
0.006,50,0.17,0.050052511,0.254188221
0.007,50,0.17,0.056075121,0.271670361
0.008,50,0.17,0.06188709,0.288462379
0.009,50,0.17,0.067530274,0.304672426
0.01,50,0.17,0.073032915,0.320373382
0.02,50,0.17,0.122645103,0.452065883
0.03,50,0.17,0.163252689,0.526859952
0.04,50,0.17,0.193792479,0.541147099
0.05,50,0.17,0.21552359,0.515849557
0.06,50,0.17,0.231441382,0.47498692
0.07,50,0.17,0.243955435,0.43209392
0.08,50,0.17,0.254471189,0.392427899
0.09,50,0.17,0.263753695,0.357363805
0.1,50,0.17,0.272228156,0.326841651
0.11,50,0.17,0.280141333,0.300391838
0.12,50,0.17,0.287642543,0.27747097
0.13,50,0.17,0.294825189,0.257549462
0.14,50,0.17,0.30174916,0.240144573
0.15,50,0.17,0.308453637,0.224842863
0.16,50,0.17,0.314964848,0.211306436
0.17,50,0.17,0.321301002,0.199262497
0.18,50,0.17,0.327475515,0.188486796
0.19,50,0.17,0.33349909,0.178791199
0.2,50,0.17,0.339380929,0.170018063
0.21,50,0.17,0.345129309,0.162038027
0.22,50,0.17,0.350751752,0.154746961
0.23,50,0.17,0.356255025,0.148060797
0.24,50,0.17,0.361645154,0.141909558
0.25,50,0.17,0.36692752,0.13623256
0.001,55,0.17,0.011196502,0.148104006
0.002,55,0.17,0.019841341,0.172768582
0.003,55,0.17,0.027174009,0.195168949
0.004,55,0.17,0.033737232,0.215838084
0.005,55,0.17,0.039805679,0.235166663
0.006,55,0.17,0.045532791,0.253442861
0.007,55,0.17,0.051010582,0.270878557
0.008,55,0.17,0.056297201,0.287627696
0.009,55,0.17,0.06143084,0.303799153
0.01,55,0.17,0.066437295,0.319466776
0.02,55,0.17,0.111632768,0.45131762
0.03,55,0.17,0.148782777,0.527412451
0.04,55,0.17,0.176888211,0.543514755
0.05,55,0.17,0.196967698,0.519543106
0.06,55,0.17,0.211686085,0.47931059
0.07,55,0.17,0.223246766,0.436600449
0.08,55,0.17,0.232950755,0.396895565
0.09,55,0.17,0.241509671,0.361696789
0.1,55,0.17,0.249319679,0.331001982
0.11,55,0.17,0.256610845,0.304366915
0.12,55,0.17,0.263522458,0.281262071
0.13,55,0.17,0.270141715,0.261167075
0.14,55,0.17,0.276524558,0.243603781
0.15,55,0.17,0.282707585,0.228159147
0.16,55,0.17,0.288715243,0.214493558
0.17,55,0.17,0.294564404,0.20233256
0.18,55,0.17,0.300267371,0.191451118
0.19,55,0.17,0.305833837,0.181660567
0.2,55,0.17,0.311272069,0.172802239
0.21,55,0.17,0.316589493,0.164745076
0.22,55,0.17,0.321792888,0.157383093
0.23,55,0.17,0.326888394,0.150630934
0.24,55,0.17,0.331881491,0.144418082
0.25,55,0.17,0.336777064,0.138683909
0.001,60,0.17,0.010272045,0.147707472
0.002,60,0.17,0.018201314,0.172314431
0.003,60,0.17,0.024926015,0.194662823
0.004,60,0.17,0.03094454,0.21528359
0.005,60,0.17,0.036509145,0.234566709
0.006,60,0.17,0.041760765,0.252799886
0.007,60,0.17,0.046783937,0.27019515
0.008,60,0.17,0.0516321,0.286906808
0.009,60,0.17,0.056340371,0.303044321
0.01,60,0.17,0.060932488,0.318682196
0.02,60,0.17,0.102429814,0.450636655
0.03,60,0.17,0.136658065,0.527777902
0.04,60,0.17,0.162679907,0.54537903
0.05,60,0.17,0.181334297,0.522527095
0.06,60,0.17,0.195017079,0.482838976
0.07,60,0.17,0.205756461,0.440295084
0.08,60,0.17,0.214762732,0.400566414
0.09,60,0.17,0.222700658,0.365260643
0.1,60,0.17,0.229940867,0.334425439
0.11,60,0.17,0.236698716,0.307638374
0.12,60,0.17,0.243104647,0.284381645
0.13,60,0.17,0.249240367,0.264142655
0.14,60,0.17,0.255158331,0.246447471
0.15,60,0.17,0.260892856,0.230883702
0.16,60,0.17,0.266466836,0.217110427
0.17,60,0.17,0.271895999,0.204851776
0.18,60,0.17,0.277191722,0.193881956
0.19,60,0.17,0.282362874,0.184011916
0.2,60,0.17,0.287416959,0.175082266
0.21,60,0.17,0.292360703,0.166960635
0.22,60,0.17,0.297200269,0.159539544
0.23,60,0.17,0.301941264,0.152732429
0.24,60,0.17,0.306588719,0.146468223
0.25,60,0.17,0.311147109,0.140686259
0.001,65,0.17,0.009488513,0.147363136
0.002,65,0.17,0.016811526,0.171920217
0.003,65,0.17,0.023021257,0.194223149
0.004,65,0.17,0.028578463,0.214801766
0.005,65,0.17,0.033716366,0.234045209
0.006,65,0.17,0.038565281,0.252240875
0.007,65,0.17,0.043203387,0.269600776
0.008,65,0.17,0.04768012,0.286279506
0.009,65,0.17,0.05202798,0.302387003
0.01,65,0.17,0.056268948,0.317998388
0.02,65,0.17,0.094625299,0.450020884
0.03,65,0.17,0.12635352,0.528020959
0.04,65,0.17,0.150573765,0.546879652
0.05,65,0.17,0.167987492,0.524984875
0.06,65,0.17,0.180768016,0.485770776
0.07,65,0.17,0.190793166,0.443377233
0.08,65,0.17,0.199193835,0.403634299
0.09,65,0.17,0.206593471,0.368241516
0.1,65,0.17,0.213340114,0.337289851
0.11,65,0.17,0.219636092,0.310375814
0.12,65,0.17,0.225604006,0.286991615
0.13,65,0.17,0.231320688,0.266631362
0.14,65,0.17,0.236835491,0.248824873
0.15,65,0.17,0.242180711,0.233160543
0.16,65,0.17,0.247377868,0.219296423
0.17,65,0.17,0.252441704,0.206955422
0.18,65,0.17,0.257382806,0.195911036
0.19,65,0.17,0.262209358,0.185973867
0.2,65,0.17,0.266928228,0.176983977
0.21,65,0.17,0.271545563,0.168807996
0.22,65,0.17,0.276067002,0.161337171
0.23,65,0.17,0.280497703,0.154483862
0.24,65,0.17,0.28484231,0.148176442
0.25,65,0.17,0.289104959,0.142354148
0.001,70,0.17,0.008815983,0.147061774
0.002,70,0.17,0.015618799,0.171574971
0.003,70,0.17,0.021386756,0.193838035
0.004,70,0.17,0.026548259,0.214379702
0.005,70,0.17,0.031320166,0.233588224
0.006,70,0.17,0.03582366,0.251750901
0.007,70,0.17,0.040131451,0.269079612
0.008,70,0.17,0.044289528,0.28572924
0.009,70,0.17,0.048328138,0.301810106
0.01,70,0.17,0.052267745,0.317397778
0.02,70,0.17,0.087923652,0.449464274
0.03,70,0.17,0.117489302,0.528180809
0.04,70,0.17,0.14013749,0.548108818
0.05,70,0.17,0.156462277,0.527041083
0.06,70,0.17,0.168450274,0.488243146
0.07,70,0.17,0.177848996,0.445986
0.08,70,0.17,0.185719383,0.406235815
0.09,70,0.17,0.19264822,0.370771775
0.1,70,0.17,0.198963458,0.339722659
0.11,70,0.17,0.204855827,0.312701548
0.12,70,0.17,0.210440938,0.289209306
0.13,70,0.17,0.215791273,0.268745812
0.14,70,0.17,0.220953414,0.250844252
0.15,70,0.17,0.225957851,0.235093871
0.16,70,0.17,0.230824888,0.22115197
0.17,70,0.17,0.235568396,0.208740369
0.18,70,0.17,0.240198287,0.197631946
0.19,70,0.17,0.24472216,0.187637008
0.2,70,0.17,0.249146353,0.17859521
0.21,70,0.17,0.253476516,0.170372385
0.22,70,0.17,0.257717848,0.162858754
0.23,70,0.17,0.261875119,0.155965725
0.24,70,0.17,0.265952641,0.149621122
0.25,70,0.17,0.269954259,0.143764061
0.001,5,0.18,0.10373393,0.1211134
0.002,5,0.18,0.183205518,0.138800777
0.003,5,0.18,0.249491672,0.153869574
0.004,5,0.18,0.30736066,0.166648122
0.005,5,0.18,0.359158844,0.177313924
0.006,5,0.18,0.406147377,0.185955118
0.007,5,0.18,0.449052342,0.192617065
0.008,5,0.18,0.488322873,0.197337884
0.009,5,0.18,0.524264536,0.200173629
0.01,5,0.18,0.557112515,0.201213158
0.02,5,0.18,0.759011169,0.149859293
0.03,5,0.18,0.841525864,0.081399717
0.04,5,0.18,0.883681602,0.037849702
0.05,5,0.18,0.909164905,0.016335969
0.06,5,0.18,0.926069023,0.007282872
0.07,5,0.18,0.937919076,0.003507572
0.08,5,0.18,0.946560996,0.001829799
0.09,5,0.18,0.953071815,0.001025434
0.1,5,0.18,0.958117308,0.000611146
0.11,5,0.18,0.96212425,0.000383719
0.12,5,0.18,0.965374461,0.000251755
0.13,5,0.18,0.968059269,0.000171439
0.14,5,0.18,0.970312019,0.000120505
0.15,5,0.18,0.97222795,8.70376E-05
0.16,5,0.18,0.973876629,6.43614E-05
0.17,5,0.18,0.975309917,4.85777E-05
0.18,5,0.18,0.976567195,3.73291E-05
0.19,5,0.18,0.977678865,2.91444E-05
0.2,5,0.18,0.978668749,2.30778E-05
0.21,5,0.18,0.979555767,1.85077E-05
0.22,5,0.18,0.980355126,1.50111E-05
0.23,5,0.18,0.981079188,1.23009E-05
0.24,5,0.18,0.9817381,1.01749E-05
0.25,5,0.18,0.982340267,8.48695E-06
0.001,10,0.18,0.057897312,0.151635599
0.002,10,0.18,0.102813558,0.176295369
0.003,10,0.18,0.140956249,0.198583781
0.004,10,0.18,0.175031435,0.219031743
0.005,10,0.18,0.206397199,0.237999639
0.006,10,0.18,0.235801211,0.255725509
0.007,10,0.18,0.263681317,0.272357566
0.008,10,0.18,0.290304174,0.287977733
0.009,10,0.18,0.315835503,0.302619539
0.01,10,0.18,0.340378507,0.316282583
0.02,10,0.18,0.537671099,0.392996187
0.03,10,0.18,0.656043974,0.372727717
0.04,10,0.18,0.724136098,0.315738222
0.05,10,0.18,0.768030306,0.258914723
0.06,10,0.18,0.800052473,0.211123509
0.07,10,0.18,0.825457285,0.172413839
0.08,10,0.18,0.846649594,0.141153269
0.09,10,0.18,0.864837098,0.115713561
0.1,10,0.18,0.880683517,0.094777168
0.11,10,0.18,0.894589012,0.077358343
0.12,10,0.18,0.906819229,0.062724748
0.13,10,0.18,0.91756725,0.050337515
0.14,10,0.18,0.926984581,0.039804699
0.15,10,0.18,0.935197737,0.030839359
0.16,10,0.18,0.942318022,0.023237924
0.17,10,0.18,0.948448023,0.016864771
0.18,10,0.18,0.953686303,0.01164864
0.19,10,0.18,0.958130654,0.007590314
0.2,10,0.18,0.961879577,0.004713686
0.21,10,0.18,0.965031443,0.002887128
0.22,10,0.18,0.967681342,0.001800956
0.23,10,0.18,0.969916819,0.001161165
0.24,10,0.18,0.971814373,0.000776262
0.25,10,0.18,0.973437908,0.000537099
0.001,15,0.18,0.039785369,0.155814223
0.002,15,0.18,0.070658539,0.181475239
0.003,15,0.18,0.096918388,0.204762486
0.004,15,0.18,0.120443701,0.226236441
0.005,15,0.18,0.142181945,0.246293898
0.006,15,0.18,0.162659109,0.265213862
0.007,15,0.18,0.182187418,0.28318815
0.008,15,0.18,0.200961022,0.30034276
0.009,15,0.18,0.219104363,0.316753683
0.01,15,0.18,0.236698461,0.332459176
0.02,15,0.18,0.387926766,0.447338965
0.03,15,0.18,0.494796558,0.47535413
0.04,15,0.18,0.563126508,0.443486326
0.05,15,0.18,0.608103367,0.3927483
0.06,15,0.18,0.640863021,0.342888092
0.07,15,0.18,0.667005074,0.299388718
0.08,15,0.18,0.689226212,0.262685292
0.09,15,0.18,0.70889519,0.231930116
0.1,15,0.18,0.726752901,0.206099059
0.11,15,0.18,0.74322402,0.18424767
0.12,15,0.18,0.758565067,0.165592544
0.13,15,0.18,0.772940008,0.149521575
0.14,15,0.18,0.786461007,0.135555072
0.15,15,0.18,0.79921064,0.123310256
0.16,15,0.18,0.811253611,0.112486261
0.17,15,0.18,0.82264285,0.102850721
0.18,15,0.18,0.833422986,0.094219805
0.19,15,0.18,0.843632589,0.086442411
0.2,15,0.18,0.853305597,0.07939455
0.21,15,0.18,0.86247212,0.072976891
0.22,15,0.18,0.871158974,0.067108974
0.23,15,0.18,0.879390184,0.061722512
0.24,15,0.18,0.887187452,0.056758587
0.25,15,0.18,0.894570484,0.052167925
0.001,20,0.18,0.030232174,0.155711945
0.002,20,0.18,0.053672574,0.181463938
0.003,20,0.18,0.073607421,0.204848512
0.004,20,0.18,0.091474153,0.226428414
0.005,20,0.18,0.107998844,0.246607981
0.006,20,0.18,0.123585721,0.265677418
0.007,20,0.18,0.138475851,0.283842352
0.008,20,0.18,0.152820238,0.30124435
0.009,20,0.18,0.166716751,0.317975773
0.01,20,0.18,0.18023018,0.334091264
0.02,20,0.18,0.299075808,0.460408942
0.03,20,0.18,0.388805064,0.510464381
0.04,20,0.18,0.449845226,0.495960959
0.05,20,0.18,0.490853666,0.452639709
0.06,20,0.18,0.520614427,0.404224188
0.07,20,0.18,0.544204932,0.359614271
0.08,20,0.18,0.564197325,0.320885553
0.09,20,0.18,0.581919462,0.287850873
0.1,20,0.18,0.59809485,0.259773858
0.11,20,0.18,0.613139027,0.235853865
0.12,20,0.18,0.627301381,0.215351291
0.13,20,0.18,0.640737456,0.197641768
0.14,20,0.18,0.653548382,0.182227635
0.15,20,0.18,0.665803592,0.168713588
0.16,20,0.18,0.67755419,0.156778103
0.17,20,0.18,0.688840526,0.146159408
0.18,20,0.18,0.699696101,0.136649582
0.19,20,0.18,0.710149487,0.128085434
0.2,20,0.18,0.720225426,0.120335328
0.21,20,0.18,0.729945724,0.11328857
0.22,20,0.18,0.739329996,0.106851131
0.23,20,0.18,0.748396132,0.1009451
0.24,20,0.18,0.75716048,0.095507315
0.25,20,0.18,0.765637889,0.090485635
0.001,25,0.18,0.024357267,0.154804773
0.002,25,0.18,0.043226964,0.180463489
0.003,25,0.18,0.059268345,0.203766935
0.004,25,0.18,0.073645074,0.225274792
0.005,25,0.18,0.086945396,0.24539232
0.006,25,0.18,0.099497249,0.2644133
0.007,25,0.18,0.111496641,0.28254895
0.008,25,0.18,0.123066781,0.299947745
0.009,25,0.18,0.134287954,0.316709878
0.01,25,0.18,0.145213732,0.332898181
0.02,25,0.18,0.242353265,0.463689278
0.03,25,0.18,0.318197526,0.525084541
0.04,25,0.18,0.371753814,0.521607742
0.05,25,0.18,0.408335526,0.484083634
0.06,25,0.18,0.434859596,0.437476751
0.07,25,0.18,0.455771912,0.392724646
0.08,25,0.18,0.473421062,0.353062792
0.09,25,0.18,0.489037101,0.31881519
0.1,25,0.18,0.503293766,0.289459413
0.11,25,0.18,0.51657917,0.264304821
0.12,25,0.18,0.529126649,0.24266969
0.13,25,0.18,0.541081382,0.223943716
0.14,25,0.18,0.552536535,0.207619933
0.15,25,0.18,0.563554142,0.193293138
0.16,25,0.18,0.574177738,0.180636707
0.17,25,0.18,0.584440102,0.169381256
0.18,25,0.18,0.59436774,0.15930494
0.19,25,0.18,0.603983199,0.15022956
0.2,25,0.18,0.613306083,0.142014136
0.21,25,0.18,0.622353559,0.134544964
0.22,25,0.18,0.631140791,0.127726337
0.23,25,0.18,0.639681416,0.121475594
0.24,25,0.18,0.647987962,0.115722171
0.25,25,0.18,0.656072073,0.110407627
0.001,30,0.18,0.020387019,0.15383308
0.002,30,0.18,0.036169962,0.179367702
0.003,30,0.18,0.049581971,0.20255939
0.004,30,0.18,0.061600479,0.223964291
0.005,30,0.18,0.07271981,0.243986613
0.006,30,0.18,0.083215761,0.262921336
0.007,30,0.18,0.093253386,0.28098219
0.008,30,0.18,0.102936651,0.298321346
0.009,30,0.18,0.112333508,0.315043364
0.01,30,0.18,0.121489512,0.331215827
0.02,30,0.18,0.203403649,0.464088767
0.03,30,0.18,0.26864837,0.532143062
0.04,30,0.18,0.315856522,0.536040669
0.05,30,0.18,0.348519002,0.502897899
0.06,30,0.18,0.372210827,0.457925633
0.07,30,0.18,0.390820011,0.41333806
0.08,30,0.18,0.406471195,0.373200785
0.09,30,0.18,0.420290687,0.338231576
0.1,30,0.18,0.432897979,0.308074196
0.11,30,0.18,0.444650705,0.282118647
0.12,30,0.18,0.455764297,0.259730597
0.13,30,0.18,0.466372936,0.240320526
0.14,30,0.18,0.476562492,0.223381423
0.15,30,0.18,0.486389485,0.208500764
0.16,30,0.18,0.495892598,0.195347089
0.17,30,0.18,0.505099912,0.183648456
0.18,30,0.18,0.514033391,0.173178163
0.19,30,0.18,0.522711434,0.163749462
0.2,30,0.18,0.531150097,0.155212385
0.21,30,0.18,0.539363567,0.147447572
0.22,30,0.18,0.547364381,0.140357639
0.23,30,0.18,0.555163668,0.13385968
0.24,30,0.18,0.562771473,0.127881389
0.25,30,0.18,0.570197072,0.122360396
0.001,35,0.18,0.017526498,0.152960622
0.002,35,0.18,0.031087297,0.178376492
0.003,35,0.18,0.042607051,0.201460695
0.004,35,0.18,0.052928301,0.222765868
0.005,35,0.18,0.062477274,0.242694851
0.006,35,0.18,0.071491896,0.261542811
0.007,35,0.18,0.080114678,0.279524865
0.008,35,0.18,0.088435499,0.296795207
0.009,35,0.18,0.096513226,0.313461162
0.01,35,0.18,0.10438744,0.329593364
0.02,35,0.18,0.175117349,0.463548617
0.03,35,0.18,0.23219769,0.535907453
0.04,35,0.18,0.274207059,0.545016898
0.05,35,0.18,0.303564942,0.515235793
0.06,35,0.18,0.32487912,0.47165124
0.07,35,0.18,0.341576251,0.42732198
0.08,35,0.18,0.355581055,0.386927073
0.09,35,0.18,0.367924263,0.351492036
0.1,35,0.18,0.37917475,0.320793498
0.11,35,0.18,0.38966145,0.294283309
0.12,35,0.18,0.399582806,0.271363811
0.13,35,0.18,0.409062592,0.251465251
0.14,35,0.18,0.41818002,0.234084879
0.15,35,0.18,0.426986998,0.218806079
0.16,35,0.18,0.435518597,0.20529296
0.17,35,0.18,0.443799682,0.193271532
0.18,35,0.18,0.451849151,0.182513202
0.19,35,0.18,0.459682508,0.172827012
0.2,35,0.18,0.467313223,0.164056914
0.21,35,0.18,0.474753293,0.156078056
0.22,35,0.18,0.48201341,0.148790111
0.23,35,0.18,0.489103067,0.142109608
0.24,35,0.18,0.496030738,0.135964276
0.25,35,0.18,0.502804127,0.130290652
0.001,40,0.18,0.015368468,0.152210482
0.002,40,0.18,0.027254108,0.177521381
0.003,40,0.18,0.037347937,0.200510388
0.004,40,0.18,0.0463903,0.221727071
0.005,40,0.18,0.0547558,0.241572937
0.006,40,0.18,0.062653622,0.260342955
0.007,40,0.18,0.070209132,0.278252897
0.008,40,0.18,0.077501472,0.295458371
0.009,40,0.18,0.084582548,0.312068495
0.01,40,0.18,0.091487331,0.328155997
0.02,40,0.18,0.153682472,0.462718723
0.03,40,0.18,0.20434161,0.538060731
0.04,40,0.18,0.242093847,0.551024317
0.05,40,0.18,0.268686732,0.523879958
0.06,40,0.18,0.288014095,0.481458195
0.07,40,0.18,0.303125477,0.437403853
0.08,40,0.18,0.315772896,0.396863879
0.09,40,0.18,0.326902645,0.361108877
0.1,40,0.18,0.337038518,0.330023773
0.11,40,0.18,0.346483746,0.303109594
0.12,40,0.18,0.355421475,0.279797311
0.13,40,0.18,0.363966083,0.259534127
0.14,40,0.18,0.372190823,0.24182297
0.15,40,0.18,0.38014362,0.22624532
0.16,40,0.18,0.387856629,0.212461687
0.17,40,0.18,0.395352309,0.200196074
0.18,40,0.18,0.402647357,0.189218854
0.19,40,0.18,0.409755195,0.179336974
0.2,40,0.18,0.416687375,0.170390565
0.21,40,0.18,0.423454218,0.162250455
0.22,40,0.18,0.43006501,0.154813199
0.23,40,0.18,0.436528043,0.147994136
0.24,40,0.18,0.442850696,0.141721024
0.25,40,0.18,0.449039607,0.135930347
0.001,45,0.18,0.013682869,0.151575189
0.002,45,0.18,0.024260939,0.176795643
0.003,45,0.18,0.033242156,0.199702548
0.004,45,0.18,0.041286766,0.220842878
0.005,45,0.18,0.048728895,0.24061678
0.006,45,0.18,0.055755173,0.259318982
0.007,45,0.18,0.062477497,0.277165607
0.008,45,0.18,0.068966555,0.29431323
0.009,45,0.18,0.075268753,0.310872127
0.01,45,0.18,0.081415407,0.326916645
0.02,45,0.18,0.136894955,0.461835389
0.03,45,0.18,0.182395234,0.539351364
0.04,45,0.18,0.216627968,0.555268678
0.05,45,0.18,0.240896587,0.530237654
0.06,45,0.18,0.258553687,0.488793618
0.07,45,0.18,0.272339095,0.445004025
0.08,45,0.18,0.283856759,0.404382378
0.09,45,0.18,0.293979302,0.368397901
0.1,45,0.18,0.303190942,0.337025112
0.11,45,0.18,0.311772274,0.309805221
0.12,45,0.18,0.31989291,0.286192015
0.13,45,0.18,0.327658896,0.265646987
0.14,45,0.18,0.335138206,0.24767897
0.15,45,0.18,0.342375289,0.231868938
0.16,45,0.18,0.349399855,0.217874686
0.17,45,0.18,0.356232451,0.205418345
0.18,45,0.18,0.362888104,0.194269492
0.19,45,0.18,0.36937868,0.184233952
0.2,45,0.18,0.375714275,0.17514943
0.21,45,0.18,0.381903911,0.166883529
0.22,45,0.18,0.38795576,0.159330014
0.23,45,0.18,0.393877174,0.152402736
